Date,RON95_price,RON97_price,Diesel_price,series_type,Diesel_price_East,RON95_diff,RON97_diff,Diesel_diff,DieselEast_diff,RON95_rolling4,RON97_rolling4,Diesel_rolling4,DieselEast_rolling4,Year
2021-05-13,2.05,2.6,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,2.5900000000000003,2.15,2.15,2021
2021-05-20,2.05,2.61,2.15,level,2.15,0.0,0.009999999999999787,0.0,0.0,2.05,2.5975,2.15,2.15,2021
2021-05-27,2.05,2.61,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,2.605,2.15,2.15,2021
2021-06-03,2.05,2.63,2.15,level,2.15,0.0,0.020000000000000018,0.0,0.0,2.05,2.6125,2.15,2.15,2021
2021-06-10,2.05,2.65,2.15,level,2.15,0.0,0.020000000000000018,0.0,0.0,2.05,2.625,2.15,2.15,2021
2021-06-17,2.05,2.67,2.15,level,2.15,0.0,0.020000000000000018,0.0,0.0,2.05,2.6399999999999997,2.15,2.15,2021
2021-06-24,2.05,2.67,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,2.6550000000000002,2.15,2.15,2021
2021-07-01,2.05,2.69,2.15,level,2.15,0.0,0.020000000000000018,0.0,0.0,2.05,2.67,2.15,2.15,2021
2021-07-08,2.05,2.7,2.15,level,2.15,0.0,0.010000000000000231,0.0,0.0,2.05,2.6825,2.15,2.15,2021
2021-07-15,2.05,2.73,2.15,level,2.15,0.0,0.029999999999999805,0.0,0.0,2.05,2.6975,2.15,2.15,2021
2021-07-22,2.05,2.73,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,2.7125000000000004,2.15,2.15,2021
2021-07-28,2.05,2.74,2.15,level,2.15,0.0,0.010000000000000231,0.0,0.0,2.05,2.725,2.15,2.15,2021
2021-08-05,2.05,2.74,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,2.7350000000000003,2.15,2.15,2021
2021-08-12,2.05,2.74,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,2.7375000000000003,2.15,2.15,2021
2021-08-19,2.05,2.74,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,2.74,2.15,2.15,2021
2021-08-26,2.05,2.72,2.15,level,2.15,0.0,-0.020000000000000018,0.0,0.0,2.05,2.7350000000000003,2.15,2.15,2021
2021-09-02,2.05,2.72,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,2.73,2.15,2.15,2021
2021-09-09,2.05,2.73,2.15,level,2.15,0.0,0.009999999999999787,0.0,0.0,2.05,2.7275,2.15,2.15,2021
2021-09-16,2.05,2.73,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,2.725,2.15,2.15,2021
2021-09-23,2.05,2.75,2.15,level,2.15,0.0,0.020000000000000018,0.0,0.0,2.05,2.7325,2.15,2.15,2021
2021-09-30,2.05,2.76,2.15,level,2.15,0.0,0.009999999999999787,0.0,0.0,2.05,2.7425,2.15,2.15,2021
2021-10-07,2.05,2.77,2.15,level,2.15,0.0,0.010000000000000231,0.0,0.0,2.05,2.7525,2.15,2.15,2021
2021-10-14,2.05,2.87,2.15,level,2.15,0.0,0.10000000000000009,0.0,0.0,2.05,2.7874999999999996,2.15,2.15,2021
2021-10-21,2.05,2.87,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,2.8175,2.15,2.15,2021
2021-10-28,2.05,2.97,2.15,level,2.15,0.0,0.10000000000000009,0.0,0.0,2.05,2.87,2.15,2.15,2021
2021-11-04,2.05,3.06,2.15,level,2.15,0.0,0.08999999999999986,0.0,0.0,2.05,2.9425,2.15,2.15,2021
2021-11-11,2.05,3.08,2.15,level,2.15,0.0,0.020000000000000018,0.0,0.0,2.05,2.995,2.15,2.15,2021
2021-11-18,2.05,3.08,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.0475000000000003,2.15,2.15,2021
2021-11-25,2.05,3.05,2.15,level,2.15,0.0,-0.03000000000000025,0.0,0.0,2.05,3.0675,2.15,2.15,2021
2021-12-02,2.05,3.02,2.15,level,2.15,0.0,-0.029999999999999805,0.0,0.0,2.05,3.0575,2.15,2.15,2021
2021-12-09,2.05,2.99,2.15,level,2.15,0.0,-0.029999999999999805,0.0,0.0,2.05,3.0349999999999997,2.15,2.15,2021
2021-12-16,2.05,3.0,2.15,level,2.15,0.0,0.009999999999999787,0.0,0.0,2.05,3.0149999999999997,2.15,2.15,2021
2021-12-23,2.05,2.99,2.15,level,2.15,0.0,-0.009999999999999787,0.0,0.0,2.05,3.0,2.15,2.15,2021
2021-12-30,2.05,3.0,2.15,level,2.15,0.0,0.009999999999999787,0.0,0.0,2.05,2.995,2.15,2.15,2021
2022-01-06,2.05,3.03,2.15,level,2.15,0.0,0.029999999999999805,0.0,0.0,2.05,3.005,2.15,2.15,2022
2022-01-13,2.05,3.07,2.15,level,2.15,0.0,0.040000000000000036,0.0,0.0,2.05,3.0225,2.15,2.15,2022
2022-01-20,2.05,3.07,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.0425,2.15,2.15,2022
2022-01-27,2.05,3.12,2.15,level,2.15,0.0,0.050000000000000266,0.0,0.0,2.05,3.0725,2.15,2.15,2022
2022-02-03,2.05,3.12,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.0949999999999998,2.15,2.15,2022
2022-02-10,2.05,3.21,2.15,level,2.15,0.0,0.08999999999999986,0.0,0.0,2.05,3.13,2.15,2.15,2022
2022-02-17,2.05,3.27,2.15,level,2.15,0.0,0.06000000000000005,0.0,0.0,2.05,3.18,2.15,2.15,2022
2022-02-24,2.05,3.29,2.15,level,2.15,0.0,0.020000000000000018,0.0,0.0,2.05,3.2225,2.15,2.15,2022
2022-03-03,2.05,3.45,2.15,level,2.15,0.0,0.16000000000000014,0.0,0.0,2.05,3.305,2.15,2.15,2022
2022-03-10,2.05,3.75,2.15,level,2.15,0.0,0.2999999999999998,0.0,0.0,2.05,3.4400000000000004,2.15,2.15,2022
2022-03-17,2.05,4.0,2.15,level,2.15,0.0,0.25,0.0,0.0,2.05,3.6225,2.15,2.15,2022
2022-03-24,2.05,3.83,2.15,level,2.15,0.0,-0.16999999999999993,0.0,0.0,2.05,3.7575000000000003,2.15,2.15,2022
2022-03-31,2.05,3.91,2.15,level,2.15,0.0,0.08000000000000007,0.0,0.0,2.05,3.8725,2.15,2.15,2022
2022-04-07,2.05,3.81,2.15,level,2.15,0.0,-0.10000000000000009,0.0,0.0,2.05,3.8875,2.15,2.15,2022
2022-04-14,2.05,3.81,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.84,2.15,2.15,2022
2022-04-21,2.05,3.81,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.835,2.15,2.15,2022
2022-04-28,2.05,3.94,2.15,level,2.15,0.0,0.1299999999999999,0.0,0.0,2.05,3.8425,2.15,2.15,2022
2022-05-05,2.05,3.94,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.875,2.15,2.15,2022
2022-05-12,2.05,4.31,2.15,level,2.15,0.0,0.36999999999999966,0.0,0.0,2.05,4.0,2.15,2.15,2022
2022-05-19,2.05,4.33,2.15,level,2.15,0.0,0.020000000000000462,0.0,0.0,2.05,4.13,2.15,2.15,2022
2022-05-26,2.05,4.7,2.15,level,2.15,0.0,0.3700000000000001,0.0,0.0,2.05,4.32,2.15,2.15,2022
2022-06-02,2.05,4.7,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,4.51,2.15,2.15,2022
2022-06-09,2.05,4.72,2.15,level,2.15,0.0,0.019999999999999574,0.0,0.0,2.05,4.6125,2.15,2.15,2022
2022-06-16,2.05,4.83,2.15,level,2.15,0.0,0.11000000000000032,0.0,0.0,2.05,4.7375,2.15,2.15,2022
2022-06-23,2.05,4.84,2.15,level,2.15,0.0,0.009999999999999787,0.0,0.0,2.05,4.7725,2.15,2.15,2022
2022-06-30,2.05,4.84,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,4.8075,2.15,2.15,2022
2022-07-07,2.05,4.8,2.15,level,2.15,0.0,-0.040000000000000036,0.0,0.0,2.05,4.827500000000001,2.15,2.15,2022
2022-07-14,2.05,4.75,2.15,level,2.15,0.0,-0.04999999999999982,0.0,0.0,2.05,4.807499999999999,2.15,2.15,2022
2022-07-21,2.05,4.65,2.15,level,2.15,0.0,-0.09999999999999964,0.0,0.0,2.05,4.76,2.15,2.15,2022
2022-07-28,2.05,4.55,2.15,level,2.15,0.0,-0.10000000000000053,0.0,0.0,2.05,4.6875,2.15,2.15,2022
2022-08-04,2.05,4.5,2.15,level,2.15,0.0,-0.04999999999999982,0.0,0.0,2.05,4.6125,2.15,2.15,2022
2022-08-11,2.05,4.4,2.15,level,2.15,0.0,-0.09999999999999964,0.0,0.0,2.05,4.525,2.15,2.15,2022
2022-08-18,2.05,4.35,2.15,level,2.15,0.0,-0.05000000000000071,0.0,0.0,2.05,4.45,2.15,2.15,2022
2022-08-25,2.05,4.3,2.15,level,2.15,0.0,-0.04999999999999982,0.0,0.0,2.05,4.387499999999999,2.15,2.15,2022
2022-09-01,2.05,4.3,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,4.3374999999999995,2.15,2.15,2022
2022-09-08,2.05,4.2,2.15,level,2.15,0.0,-0.09999999999999964,0.0,0.0,2.05,4.2875,2.15,2.15,2022
2022-09-14,2.05,4.15,2.15,level,2.15,0.0,-0.04999999999999982,0.0,0.0,2.05,4.2375,2.15,2.15,2022
2022-09-22,2.05,4.05,2.15,level,2.15,0.0,-0.10000000000000053,0.0,0.0,2.05,4.175,2.15,2.15,2022
2022-09-29,2.05,4.0,2.15,level,2.15,0.0,-0.04999999999999982,0.0,0.0,2.05,4.1,2.15,2.15,2022
2022-10-06,2.05,3.95,2.15,level,2.15,0.0,-0.04999999999999982,0.0,0.0,2.05,4.0375,2.15,2.15,2022
2022-10-13,2.05,3.95,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.9875,2.15,2.15,2022
2022-10-20,2.05,3.95,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.9625,2.15,2.15,2022
2022-10-27,2.05,3.95,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.95,2.15,2.15,2022
2022-11-03,2.05,3.95,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.95,2.15,2.15,2022
2022-11-10,2.05,3.95,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.95,2.15,2.15,2022
2022-11-17,2.05,3.95,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.95,2.15,2.15,2022
2022-11-24,2.05,3.95,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.95,2.15,2.15,2022
2022-12-01,2.05,3.85,2.15,level,2.15,0.0,-0.10000000000000009,0.0,0.0,2.05,3.9250000000000003,2.15,2.15,2022
2022-12-08,2.05,3.75,2.15,level,2.15,0.0,-0.10000000000000009,0.0,0.0,2.05,3.875,2.15,2.15,2022
2022-12-15,2.05,3.55,2.15,level,2.15,0.0,-0.20000000000000018,0.0,0.0,2.05,3.775,2.15,2.15,2022
2022-12-22,2.05,3.35,2.15,level,2.15,0.0,-0.19999999999999973,0.0,0.0,2.05,3.625,2.15,2.15,2022
2022-12-29,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.5,2.15,2.15,2022
2023-01-05,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.4,2.15,2.15,2023
2023-01-12,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-01-19,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-01-26,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-02-02,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-02-09,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-02-16,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-02-23,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-03-02,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-03-09,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-03-16,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-03-23,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-03-30,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-04-06,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-04-13,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-04-20,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-04-27,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-05-04,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-05-11,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-05-18,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-05-25,2.05,3.35,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.35,2.15,2.15,2023
2023-06-01,2.05,3.37,2.15,level,2.15,0.0,0.020000000000000018,0.0,0.0,2.05,3.3550000000000004,2.15,2.15,2023
2023-06-08,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.36,2.15,2.15,2023
2023-06-15,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.365,2.15,2.15,2023
2023-06-22,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-06-29,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-07-06,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-07-13,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-07-20,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-07-27,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-08-03,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-08-10,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-08-17,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-08-24,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-08-31,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-09-07,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-09-14,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-09-21,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-09-28,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-10-05,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-10-12,2.05,3.37,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.37,2.15,2.15,2023
2023-10-19,2.05,3.47,2.15,level,2.15,0.0,0.10000000000000009,0.0,0.0,2.05,3.395,2.15,2.15,2023
2023-10-26,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.42,2.15,2.15,2023
2023-11-02,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.445,2.15,2.15,2023
2023-11-09,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2023
2023-11-16,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2023
2023-11-23,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2023
2023-11-30,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2023
2023-12-07,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2023
2023-12-14,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2023
2023-12-21,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2023
2023-12-28,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2023
2024-01-04,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-01-11,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-01-18,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-01-25,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-02-01,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-02-08,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-02-15,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-02-22,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-02-29,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-03-07,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-03-14,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-03-21,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-03-28,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-04-04,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-04-11,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-04-18,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-04-25,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-05-02,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-05-09,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-05-16,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-05-23,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-05-30,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-06-06,2.05,3.47,2.15,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.15,2.15,2024
2024-06-10,2.05,3.47,3.35,level,2.15,0.0,0.0,1.2000000000000002,0.0,2.05,3.47,2.45,2.15,2024
2024-06-13,2.05,3.47,3.35,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,2.75,2.15,2024
2024-06-20,2.05,3.47,3.35,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,3.0500000000000003,2.15,2024
2024-06-27,2.05,3.47,3.35,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,3.35,2.15,2024
2024-07-04,2.05,3.47,3.35,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,3.35,2.15,2024
2024-07-11,2.05,3.47,3.35,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,3.35,2.15,2024
2024-07-18,2.05,3.47,3.35,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,3.35,2.15,2024
2024-07-25,2.05,3.47,3.35,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,3.35,2.15,2024
2024-08-01,2.05,3.47,3.35,level,2.15,0.0,0.0,0.0,0.0,2.05,3.47,3.35,2.15,2024
2024-08-08,2.05,3.47,3.3,level,2.15,0.0,0.0,-0.050000000000000266,0.0,2.05,3.47,3.3375,2.15,2024
2024-08-15,2.05,3.47,3.25,level,2.15,0.0,0.0,-0.04999999999999982,0.0,2.05,3.47,3.3125,2.15,2024
2024-08-22,2.05,3.47,3.23,level,2.15,0.0,0.0,-0.020000000000000018,0.0,2.05,3.47,3.2825,2.15,2024
2024-08-29,2.05,3.42,3.18,level,2.15,0.0,-0.050000000000000266,-0.04999999999999982,0.0,2.05,3.4575000000000005,3.24,2.15,2024
2024-09-05,2.05,3.4,3.16,level,2.15,0.0,-0.020000000000000018,-0.020000000000000018,0.0,2.05,3.44,3.205,2.15,2024
2024-09-12,2.05,3.25,3.01,level,2.15,0.0,-0.1499999999999999,-0.15000000000000036,0.0,2.05,3.385,3.145,2.15,2024
2024-09-19,2.05,3.19,2.95,level,2.15,0.0,-0.06000000000000005,-0.05999999999999961,0.0,2.05,3.3150000000000004,3.075,2.15,2024
2024-09-26,2.05,3.19,2.95,level,2.15,0.0,0.0,0.0,0.0,2.05,3.2575,3.0175,2.15,2024
2024-10-03,2.05,3.19,2.95,level,2.15,0.0,0.0,0.0,0.0,2.05,3.205,2.965,2.15,2024
2024-10-10,2.05,3.19,2.95,level,2.15,0.0,0.0,0.0,0.0,2.05,3.19,2.95,2.15,2024
2024-10-17,2.05,3.19,2.95,level,2.15,0.0,0.0,0.0,0.0,2.05,3.19,2.95,2.15,2024
2024-10-24,2.05,3.19,2.95,level,2.15,0.0,0.0,0.0,0.0,2.05,3.19,2.95,2.15,2024
2024-10-31,2.05,3.19,2.95,level,2.15,0.0,0.0,0.0,0.0,2.05,3.19,2.95,2.15,2024
2024-11-07,2.05,3.19,2.95,level,2.15,0.0,0.0,0.0,0.0,2.05,3.19,2.95,2.15,2024
2024-11-14,2.05,3.19,2.95,level,2.15,0.0,0.0,0.0,0.0,2.05,3.19,2.95,2.15,2024
2024-11-21,2.05,3.19,2.95,level,2.15,0.0,0.0,0.0,0.0,2.05,3.19,2.95,2.15,2024
2024-11-28,2.05,3.19,2.95,level,2.15,0.0,0.0,0.0,0.0,2.05,3.19,2.95,2.15,2024
2024-12-05,2.05,3.19,2.95,level,2.15,0.0,0.0,0.0,0.0,2.05,3.19,2.95,2.15,2024
2024-12-12,2.05,3.19,2.95,level,2.15,0.0,0.0,0.0,0.0,2.05,3.19,2.95,2.15,2024
2024-12-19,2.05,3.22,2.95,level,2.15,0.0,0.03000000000000025,0.0,0.0,2.05,3.1975,2.95,2.15,2024
2024-12-26,2.05,3.25,2.95,level,2.15,0.0,0.029999999999999805,0.0,0.0,2.05,3.2125,2.95,2.15,2024
2025-01-02,2.05,3.28,2.98,level,2.15,0.0,0.029999999999999805,0.029999999999999805,0.0,2.05,3.2350000000000003,2.9575,2.15,2025
2025-01-09,2.05,3.33,3.03,level,2.15,0.0,0.050000000000000266,0.04999999999999982,0.0,2.05,3.2699999999999996,2.9775,2.15,2025
2025-01-16,2.05,3.38,3.08,level,2.15,0.0,0.04999999999999982,0.050000000000000266,0.0,2.05,3.31,3.01,2.15,2025
2025-01-23,2.05,3.43,3.13,level,2.15,0.0,0.050000000000000266,0.04999999999999982,0.0,2.05,3.355,3.055,2.15,2025
2025-01-30,2.05,3.43,3.18,level,2.15,0.0,0.0,0.050000000000000266,0.0,2.05,3.3925,3.105,2.15,2025
2025-02-06,2.05,3.43,3.18,level,2.15,0.0,0.0,0.0,0.0,2.05,3.4175,3.1425,2.15,2025
2025-02-13,2.05,3.43,3.18,level,2.15,0.0,0.0,0.0,0.0,2.05,3.43,3.1675,2.15,2025
2025-02-20,2.05,3.43,3.18,level,2.15,0.0,0.0,0.0,0.0,2.05,3.43,3.18,2.15,2025
2025-02-27,2.05,3.43,3.18,level,2.15,0.0,0.0,0.0,0.0,2.05,3.43,3.18,2.15,2025
2025-03-06,2.05,3.38,3.13,level,2.15,0.0,-0.050000000000000266,-0.050000000000000266,0.0,2.05,3.4175,3.1675,2.15,2025
2025-03-13,2.05,3.28,3.06,level,2.15,0.0,-0.10000000000000009,-0.06999999999999984,0.0,2.05,3.38,3.1375,2.15,2025
2025-03-20,2.05,3.28,3.03,level,2.15,0.0,0.0,-0.03000000000000025,0.0,2.05,3.3425000000000002,3.1,2.15,2025
2025-03-27,2.05,3.28,3.03,level,2.15,0.0,0.0,0.0,0.0,2.05,3.305,3.0625,2.15,2025
2025-04-03,2.05,3.33,3.03,level,2.15,0.0,0.050000000000000266,0.0,0.0,2.05,3.2925,3.0374999999999996,2.15,2025
2025-04-10,2.05,3.28,2.98,level,2.15,0.0,-0.050000000000000266,-0.04999999999999982,0.0,2.05,3.2925,3.0175,2.15,2025
2025-04-17,2.05,3.18,2.88,level,2.15,0.0,-0.09999999999999964,-0.10000000000000009,0.0,2.05,3.2675,2.9799999999999995,2.15,2025
2025-04-24,2.05,3.18,2.88,level,2.15,0.0,0.0,0.0,0.0,2.05,3.2424999999999997,2.9425,2.15,2025
2025-05-01,2.05,3.18,2.88,level,2.15,0.0,0.0,0.0,0.0,2.05,3.205,2.9050000000000002,2.15,2025
2025-05-08,2.05,3.1,2.8,level,2.15,0.0,-0.08000000000000007,-0.08000000000000007,0.0,2.05,3.16,2.86,2.15,2025
2025-05-15,2.05,3.07,2.77,level,2.15,0.0,-0.03000000000000025,-0.029999999999999805,0.0,2.05,3.1325000000000003,2.8324999999999996,2.15,2025
2025-05-22,2.05,3.1,2.8,level,2.15,0.0,0.03000000000000025,0.029999999999999805,0.0,2.05,3.1125000000000003,2.8125,2.15,2025
2025-05-29,2.05,3.1,2.77,level,2.15,0.0,0.0,-0.029999999999999805,0.0,2.05,3.0925,2.785,2.15,2025
2025-06-05,2.05,3.07,2.74,level,2.15,0.0,-0.03000000000000025,-0.029999999999999805,0.0,2.05,3.085,2.77,2.15,2025
